TargetGene	gene_chr	gene_tss	gene_tss500bp	is_ubiquitous_uniform	P2PromoterClass
Mcm5	chr8	75835947	75836447	True	True
Rasd2	chr8	75940322	75940822	False	False
Gapdhrt2	chr8	76132967	76133467	False	False
Iqcm	chr8	76175072	76175572	False	False
Nr3c2	chr8	77626150	77626650	False	False
Arhgap10	chr8	78244332	78244832	False	False
Prmt9	chr8	78275789	78276289	False	True
Tmem184c	chr8	78337032	78337532	False	True
Ednra	chr8	78450815	78451315	False	False
Ttc29	chr8	78939721	78940221	False	False
Pou4f2	chr8	79163024	79163524	False	False
Rbmxl1	chr8	79235277	79235777	False	False
Slc10a7	chr8	79235731	79236231	False	True
Lsm6	chr8	79547519	79548019	True	True
Zfp827	chr8	79846862	79847362	False	False
1700011L22Rik	chr8	79974949	79975449	False	False
Mmaa	chr8	80021316	80021816	False	True
Smad1	chr8	80125897	80126397	False	False
Otud4	chr8	80365997	80366497	False	False
Abce1	chr8	80438119	80438619	True	True
Anapc10	chr8	80438230	80438730	True	True
Hhip	chr8	80784385	80784885	False	False
Gypa	chr8	81220160	81220660	False	False
Frem3	chr8	81337459	81337959	False	False
Smarca5	chr8	81465876	81466376	True	True
Gab1	chr8	81606898	81607398	False	False
Usp38	chr8	81741307	81741807	False	True
Inpp4b	chr8	82068941	82069441	False	False
Il15	chr8	83129601	83130101	False	False
Zfp330	chr8	83500539	83501039	True	False
Rnf150	chr8	83589735	83590235	False	False
Tbc1d9	chr8	83892239	83892739	False	False
Ucp1	chr8	84016731	84017231	False	False
Elmod2	chr8	84058865	84059365	True	True
Mgat4d	chr8	84074850	84075350	False	False
Clgn	chr8	84116246	84116746	False	False
Scoc	chr8	84184728	84185228	False	True
Or10k2	chr8	84262159	84262659	False	False
Ndufb7	chr8	84293050	84293550	True	True
Tecr	chr8	84334350	84334850	False	False
Dnajb1	chr8	84334572	84335072	False	False
Gipc1	chr8	84379056	84379556	False	False
Ptger1	chr8	84393057	84393557	False	False
Pkn1	chr8	84425558	84426058	False	False
Ddx39a	chr8	84441651	84442151	True	True
Adgre5	chr8	84467705	84468205	False	False
Adgrl1	chr8	84626484	84626984	False	False
Asf1b	chr8	84681886	84682386	False	False
Prkaca	chr8	84699372	84699872	False	True
SMIM46	chr8	84704808	84705308	False	False
Samd1	chr8	84723880	84724380	False	False
1700067K01Rik	chr8	84727881	84728381	False	False
Misp3	chr8	84738537	84739037	False	False
Palm3	chr8	84747850	84748350	False	False
Il27ra	chr8	84768968	84769468	False	False
Rln3	chr8	84771379	84771879	False	True
Gm10643	chr8	84791516	84792016	False	False
Rfx1	chr8	84793213	84793713	False	False
Dcaf15	chr8	84831142	84831642	False	False
Podnl1	chr8	84852368	84852868	False	False
Cc2d1a	chr8	84874244	84874744	False	False
Brme1	chr8	84874538	84875038	False	False
Nanos3	chr8	84911596	84912096	False	False
Zswim4	chr8	84963434	84963934	False	False
D8Ertd738e	chr8	84976098	84976598	True	True
Mri1	chr8	84983703	84984203	True	True
Yju2b	chr8	84996759	84997259	True	True
Cacna1a	chr8	85065018	85065518	False	False
Ier2	chr8	85389233	85389733	False	True
Nacc1	chr8	85414281	85414781	False	True
Trmt1	chr8	85415245	85415745	True	True
Lyl1	chr8	85427861	85428361	False	False
Nfix	chr8	85526723	85527223	False	False
Gadd45gip1	chr8	85557901	85558401	True	True
Dand5	chr8	85558788	85559288	False	False
Rad23a	chr8	85564426	85564926	True	True
Calr	chr8	85573313	85573813	True	True
Farsa	chr8	85583368	85583868	False	True
Syce2	chr8	85598490	85598990	False	False
Gcdh	chr8	85620296	85620796	True	True
Klf1	chr8	85628307	85628807	False	False
Dnase2a	chr8	85635069	85635569	False	False
Mast1	chr8	85663738	85664238	False	False
Rtbdn	chr8	85673370	85673870	False	False
Gm49661	chr8	85695812	85696312	False	False
Prdx2	chr8	85695966	85696466	False	False
Rnaseh2a	chr8	85696119	85696619	False	True
Junb	chr8	85702921	85703421	False	False
Hook2	chr8	85716982	85717482	False	True
Best2	chr8	85740910	85741410	False	False
Get3	chr8	85751660	85752160	True	True
Trir	chr8	85753202	85753702	False	True
Tnpo2	chr8	85763294	85763794	False	True
Fbxw9	chr8	85786435	85786935	False	True
Gng14	chr8	85794361	85794861	False	False
Dhps	chr8	85798136	85798636	True	True
Wdr83os	chr8	85807119	85807619	True	True
Wdr83	chr8	85807685	85808185	True	True
Man2b1	chr8	85809694	85810194	False	False
Zfp791	chr8	85849474	85849974	False	True
Cks1brt	chr8	85878303	85878803	False	False
Or7c19	chr8	85952367	85952867	False	False
Orc6	chr8	86026068	86026568	False	False
Vps35	chr8	86026181	86026681	True	True
Mylk3	chr8	86107357	86107857	False	False
4921524J17Rik	chr8	86159212	86159712	False	True
Gpt2	chr8	86218988	86219488	False	False
Dnaja2	chr8	86281723	86282223	True	False
Neto2	chr8	86427133	86427633	False	False
Itfg1	chr8	86567300	86567800	True	True
Phkb	chr8	86743811	86744311	True	True
Abcc12	chr8	87307034	87307534	False	False
Lonp2	chr8	87350422	87350922	True	True
Siah1a	chr8	87472312	87472812	False	True
N4bp1	chr8	87611636	87612136	False	True
Cbln1	chr8	88198987	88199487	False	False
4933402J07Rik	chr8	88290231	88290731	False	False
Zfp423	chr8	88530201	88530701	False	False
Cnep1r1	chr8	88845147	88845647	False	False
Heatr3	chr8	88864233	88864733	False	False
Tent4b	chr8	88925591	88926091	False	True
Adcy7	chr8	88998781	88999281	False	True
Brd7	chr8	89088572	89089072	False	False
Nkd1	chr8	89247732	89248232	False	False
Snx20	chr8	89362506	89363006	False	False
Nod2	chr8	89373693	89374193	False	False
Cyld	chr8	89423438	89423938	False	True
Sall1	chr8	89770540	89771040	False	False
Tox3	chr8	91074721	91075221	False	False
Gm19935	chr8	91543771	91544271	False	False
Chd9	chr8	91554730	91555230	False	True
Rbl2	chr8	91796435	91796935	False	True
Aktip	chr8	91926354	91926854	False	False
Rpgrip1l	chr8	92039640	92040140	False	True
Fto	chr8	92116933	92117433	False	True
Irx3	chr8	92528445	92528945	False	False
Irx5	chr8	93084003	93084503	False	False
Irx6	chr8	93400666	93401166	False	False
Mmp2	chr8	93553669	93554169	False	False
Lpcat2	chr8	93581717	93582217	False	False
Capns2	chr8	93627785	93628285	False	False
Slc6a2	chr8	93686457	93686957	False	False
Ces1a	chr8	93774570	93775070	False	False
Ces1b	chr8	93806395	93806895	False	False
Ces1c	chr8	93857649	93858149	False	False
Ces1d	chr8	93924216	93924716	False	False
Ces1e	chr8	93955997	93956497	False	False
Ces1f	chr8	94006125	94006625	False	False
Ces1g	chr8	94063686	94064186	False	False
Ces1h	chr8	94106103	94106603	False	False
Ces5a	chr8	94262085	94262585	False	False
Gnao1	chr8	94537216	94537716	False	False
Amfr	chr8	94739220	94739720	True	False
Nudt21	chr8	94763409	94763909	True	True
Ogfod1	chr8	94763576	94764076	True	True
Bbs2	chr8	94825306	94825806	False	True
Mt4	chr8	94863575	94864075	False	False
Mt3	chr8	94878985	94879485	False	False
Mt2	chr8	94899042	94899542	False	False
Mt1	chr8	94905460	94905960	False	False
Nup93	chr8	94940979	94941479	True	True
Slc12a3	chr8	95055579	95056079	False	False
Herpud1	chr8	95112816	95113316	False	True
Nlrc5	chr8	95160769	95161269	False	False
Cpne2	chr8	95259368	95259868	False	False
Rspry1	chr8	95328315	95328815	True	True
Psme3ip1	chr8	95328375	95328875	True	True
Arl2bp	chr8	95392978	95393478	True	True
Pllp	chr8	95422656	95423156	False	False
Ccl22	chr8	95471968	95472468	False	False
Cx3cl1	chr8	95498387	95498887	False	False
Ccl17	chr8	95536831	95537331	False	False
Coq9	chr8	95564699	95565199	False	True
Ciapin1	chr8	95564736	95565236	True	True
Polr2c	chr8	95583896	95584396	True	True
Dok4	chr8	95602708	95603208	False	False
Ccdc102a	chr8	95644476	95644976	False	False
Adgrg5	chr8	95650072	95650572	False	False
Adgrg1	chr8	95703485	95703985	False	False
Adgrg3	chr8	95744070	95744570	False	False
Drc7	chr8	95781481	95781981	False	False
Katnb1	chr8	95808974	95809474	True	False
Kifc3	chr8	95929190	95929690	False	True
Cngb1	chr8	96032963	96033463	False	False
Spmip8	chr8	96036964	96037464	False	False
Zfp319	chr8	96058328	96058828	True	False
Usb1	chr8	96058662	96059162	False	False
Mmp15	chr8	96078646	96079146	False	False
Cfap20	chr8	96161247	96161747	False	True
Csnk2a2	chr8	96215205	96215705	True	False
Ccdc113	chr8	96260463	96260963	False	True
Prss54	chr8	96302718	96303218	False	False
Gins3	chr8	96359831	96360331	False	True
Ndrg4	chr8	96404463	96404963	False	False
Setd6	chr8	96442259	96442759	False	True
Cnot1	chr8	96533842	96534342	True	True
Sap18b	chr8	96551724	96552224	False	False
Slc38a7	chr8	96579917	96580417	False	True
Got2	chr8	96614925	96615425	True	True
Cdh8	chr8	100142821	100143321	False	False
Cdh11	chr8	103512024	103512524	False	False
Cdh5	chr8	104828007	104828507	False	False
Bean1	chr8	104896895	104897395	False	False
Tk2	chr8	104974940	104975440	False	True
Cklf	chr8	104977312	104977812	False	True
Cmtm2a	chr8	105019560	105020060	False	False
Cmtm1	chr8	105036414	105036914	False	False
Gm45711	chr8	105036463	105036963	False	False
Cmtm2b	chr8	105048612	105049112	False	False
Cmtm3	chr8	105066976	105067476	True	False
Cmtm4	chr8	105122189	105122689	False	False
Dync1li2	chr8	105169429	105169929	True	True
Terb1	chr8	105236292	105236792	False	False
Nae1	chr8	105261019	105261519	True	True
Car7	chr8	105261082	105261582	False	False
Pdp2	chr8	105317833	105318333	False	False
Cdh16	chr8	105350727	105351227	False	False
Rrad	chr8	105357709	105358209	False	False
Ciao2b	chr8	105368347	105368847	True	True
Ces2a	chr8	105460385	105460885	False	True
Ces2b	chr8	105557954	105558454	False	True
Ces2c	chr8	105573450	105573950	False	True
Ces2e	chr8	105652646	105653146	False	True
Ces2f	chr8	105673738	105674238	False	True
Ces2g	chr8	105688100	105688600	False	True
Ces2h	chr8	105727235	105727735	False	False
Ces3a	chr8	105774983	105775483	False	False
Ces3b	chr8	105810137	105810637	False	False
Ces4a	chr8	105858182	105858682	False	False
Cbfb	chr8	105897056	105897556	False	True
Phaf1	chr8	105951527	105952027	False	True
B3gnt9	chr8	105981535	105982035	False	False
Tradd	chr8	105990991	105991491	False	False
Fbxl8	chr8	105991030	105991530	False	False
Hsf4	chr8	105996183	105996683	False	False
Nol3	chr8	106002522	106003022	False	False
Matcap1	chr8	106016246	106016746	False	False
Exoc3l	chr8	106022480	106022980	False	False
E2f4	chr8	106024045	106024545	False	True
Elmo3	chr8	106031991	106032491	False	False
Fbxl9	chr8	106052660	106053160	False	False
Tmem208	chr8	106052777	106053277	True	True
Fhod1	chr8	106074335	106074835	False	False
Slc9a5	chr8	106075225	106075725	False	False
Plekhg4	chr8	106100201	106100701	False	False
Kctd19	chr8	106139884	106140384	False	False
Lrrc36	chr8	106140004	106140504	False	True
Tppp3	chr8	106197908	106198408	False	False
Zdhhc1	chr8	106223252	106223752	False	False
Hsd11b2	chr8	106245137	106245637	False	False
Atp6v0d1	chr8	106292429	106292929	True	True
Ripor1	chr8	106331637	106332137	False	True
Ctcf	chr8	106363448	106363948	True	True
Agrp	chr8	106363775	106364275	False	False
Carmil2	chr8	106412656	106413156	False	False
Acd	chr8	106427467	106427967	False	False
Pard6a	chr8	106427536	106428036	False	False
4933405L10Rik	chr8	106434037	106434537	False	True
Enkd1	chr8	106434592	106435092	False	True
Gfod2	chr8	106485046	106485546	True	True
Ranbp10	chr8	106553732	106554232	False	True
Tsnaxip1	chr8	106554113	106554613	False	True
Cenpt	chr8	106578436	106578936	True	False
Thap11	chr8	106581514	106582014	True	True
Nutf2	chr8	106586962	106587462	True	False
Edc4	chr8	106607459	106607959	True	True
Nrn1l	chr8	106619949	106620449	False	False
Pskh1	chr8	106626823	106627323	True	True
Ctrl	chr8	106660244	106660744	False	False
Psmb10	chr8	106664826	106665326	False	False
Lcat	chr8	106669764	106670264	False	False
Slc12a4	chr8	106692479	106692979	False	True
Dpep3	chr8	106705811	106706311	False	False
Dpep2nb	chr8	106732357	106732857	False	False
Dus2	chr8	106737889	106738389	False	True
Ddx28	chr8	106738264	106738764	False	False
Nfatc3	chr8	106786015	106786515	False	True
Esrp2	chr8	106863356	106863856	False	False
Pla2g15	chr8	106876781	106877281	False	False
Slc7a6	chr8	106895239	106895739	True	True
Slc7a6os	chr8	106937317	106937817	False	True
Prmt7	chr8	106937318	106937818	True	True
Smpd3	chr8	107064370	107064870	False	False
Zfp90	chr8	107141709	107142209	True	False
Cdh3	chr8	107237273	107237773	False	False
Cdh1	chr8	107329733	107330233	False	False
Tango6	chr8	107409450	107409950	False	True
Has3	chr8	107597273	107597773	False	False
Chtf8	chr8	107619975	107620475	True	True
Derpc	chr8	107619975	107620475	False	False
Utp4	chr8	107620033	107620533	False	True
Sntb2	chr8	107662132	107662632	False	False
Vps4a	chr8	107757604	107758104	True	False
Pdf	chr8	107773568	107774068	False	True
Cog8	chr8	107783071	107783571	True	True
Nip7	chr8	107783259	107783759	True	True
Tmed6	chr8	107792026	107792526	False	True
Terf2	chr8	107822927	107823427	True	True
Cyb5b	chr8	107877022	107877522	True	True
Nfat5	chr8	108019852	108020352	False	True
Nqo1	chr8	108129588	108130088	False	False
Nob1	chr8	108151431	108151931	True	True
Wwp2	chr8	108162747	108163247	False	True
Psmd7	chr8	108314846	108315346	True	True
Zfhx3	chr8	108669026	108669526	False	False
Pmfbp1	chr8	110220409	110220909	False	True
Dhx38	chr8	110292243	110292743	True	True
Txnl4b	chr8	110292274	110292774	False	True
Hp	chr8	110305554	110306054	False	False
Dhodh	chr8	110335005	110335505	False	True
Pkd1l3	chr8	110340899	110341399	False	False
Ist1	chr8	110419642	110420142	True	True
Zfp821	chr8	110431928	110432428	False	True
Atxn1l	chr8	110464104	110464604	False	True
Ap1g1	chr8	110504936	110505436	False	True
Phlpp2	chr8	110594993	110595493	False	True
Marveld3	chr8	110688550	110689050	False	False
Tat	chr8	110716819	110717319	False	False
Chst4	chr8	110766122	110766622	False	False
Zfp612	chr8	110806144	110806644	False	True
Tle7	chr8	110827589	110828089	False	False
Calb2	chr8	110894592	110895092	False	False
Cmtr2	chr8	110944371	110944871	False	True
Hydin	chr8	110993359	110993859	False	False
Vac14	chr8	111344967	111345467	True	True
Mtss2	chr8	111447858	111448358	False	False
Il34	chr8	111532285	111532785	False	False
Cog4	chr8	111572982	111573482	True	True
Sf3b3	chr8	111573158	111573658	True	True
Fcsk	chr8	111628870	111629370	False	True
St3gal2	chr8	111646304	111646804	False	True
Ddx19a	chr8	111724182	111724682	True	True
Ddx19b	chr8	111758133	111758633	True	True
Aars1	chr8	111760284	111760784	True	True
Exosc6	chr8	111782721	111783221	True	True
Clec18a	chr8	111808470	111808970	False	False
Pdpr	chr8	111821023	111821523	False	False
Glg1	chr8	111985598	111986098	True	True
Rfwd3	chr8	112026604	112027104	False	True
Mlkl	chr8	112064559	112065059	False	True
Fa2h	chr8	112120206	112120706	False	False
Wdr59	chr8	112248474	112248974	True	True
Znrf1	chr8	112262479	112262979	False	False
Ldhd	chr8	112356717	112357217	False	False
Zfp1	chr8	112369783	112370283	True	False
Ctrb1	chr8	112417392	112417892	False	False
Bcar1	chr8	112470191	112470691	False	True
Cfdp1	chr8	112580673	112581173	False	True
Tmem170	chr8	112603132	112603632	False	False
Chst5	chr8	112636829	112637329	False	False
Tmem231	chr8	112660263	112660763	False	False
Gabarapl2	chr8	112667085	112667585	False	True
Adat1	chr8	112718684	112719184	True	True
Kars1	chr8	112737705	112738205	True	True
Terf2ip	chr8	112737780	112738280	False	True
Cntnap4	chr8	113296425	113296925	False	False
Mon1b	chr8	114362217	114362717	True	False
Syce1l	chr8	114369600	114370100	False	False
Adamts18	chr8	114574997	114575497	False	False
Nudt7	chr8	114860047	114860547	False	False
Vat1l	chr8	114932120	114932620	False	False
Clec3a	chr8	115144576	115145076	False	False
Wwox	chr8	115166145	115166645	False	True
Maf	chr8	116433585	116434085	False	False
Dynlrb2	chr8	117231463	117231963	False	True
Cdyl2	chr8	117459480	117459980	False	False
Cmc2	chr8	117647854	117648354	False	False
Cenpn	chr8	117648229	117648729	False	False
Atmin	chr8	117669882	117670382	False	True
1700030J22Rik	chr8	117705432	117705932	False	True
Gcsh	chr8	117720026	117720526	False	False
Pkd1l2	chr8	117808938	117809438	False	False
Bco1	chr8	117822343	117822843	False	True
Gan	chr8	117884626	117885126	False	True
Cmip	chr8	117983553	117984053	False	True
Plcg2	chr8	118224780	118225280	False	False
Sdr42e1	chr8	118400178	118400678	False	True
Hsd17b2	chr8	118428393	118428893	False	False
Mphosph6	chr8	118528432	118528932	False	True
Cdh13	chr8	119010222	119010722	False	False
Hsbp1	chr8	120070977	120071477	True	True
Mlycd	chr8	120121367	120121867	False	True
Osgin1	chr8	120163607	120164107	False	False
Necab2	chr8	120173208	120173708	False	False
Slc38a8	chr8	120223476	120223976	False	False
Mbtps1	chr8	120285224	120285724	True	True
Hsdl1	chr8	120301672	120302172	False	False
Dnaaf1	chr8	120301724	120302224	False	False
Taf1c	chr8	120331695	120332195	True	True
Adad2	chr8	120339236	120339736	False	False
Kcng4	chr8	120362169	120362669	False	False
Wfdc1	chr8	120392854	120393354	False	False
Atp2c2	chr8	120426498	120426998	False	False
Meak7	chr8	120504905	120505405	False	False
Cotl1	chr8	120567033	120567533	False	False
Klhl36	chr8	120588761	120589261	False	True
Usp10	chr8	120636849	120637349	True	True
Crispld2	chr8	120718927	120719427	False	False
Zdhhc7	chr8	120827971	120828471	True	True
6430548M08Rik	chr8	120840641	120841141	False	False
Cibar2	chr8	120903916	120904416	False	False
Gse1	chr8	120954945	120955445	False	False
Gins2	chr8	121315793	121316293	False	False
1190005I06Rik	chr8	121374121	121374621	False	False
Gm27021	chr8	121394568	121395068	False	False
Emc8	chr8	121394610	121395110	False	True
Cox4i1	chr8	121394711	121395211	True	True
Irf8	chr8	121462874	121463374	False	False
Foxf1	chr8	121810875	121811375	False	False
Mthfsd	chr8	121834807	121835307	True	True
Foxc2	chr8	121842660	121843160	False	False
Foxl1	chr8	121854429	121854929	False	False
1700018B08Rik	chr8	122270809	122271309	False	False
Fbxo31	chr8	122305295	122305795	True	True
Map1lc3b	chr8	122316973	122317473	False	False
Zcchc14	chr8	122379390	122379890	False	False
Jph3	chr8	122457056	122457556	False	False
Klhdc4	chr8	122556058	122556558	False	True
Slc7a5	chr8	122634183	122634683	False	False
Car5a	chr8	122671393	122671893	False	False
Banp	chr8	122676239	122676739	False	True
Zfp469	chr8	122985109	122985609	False	False
Zfpm1	chr8	123008630	123009130	False	False
Trhr2	chr8	123087235	123087735	False	False
Zc3h18	chr8	123103098	123103598	True	True
Il17c	chr8	123148509	123149009	False	False
Cyba	chr8	123159419	123159919	False	False
Mvd	chr8	123169911	123170411	False	True
Snai3	chr8	123187222	123187722	False	False
Rnf166	chr8	123202553	123203053	False	True
Ctu2	chr8	123202698	123203198	False	True
Piezo1	chr8	123277818	123278318	False	False
Cdt1	chr8	123294515	123295015	False	False
Aprt	chr8	123303379	123303879	True	True
Galns	chr8	123337952	123338452	False	True
Trappc2l	chr8	123338135	123338635	True	True
Pabpn1l	chr8	123349228	123349728	False	False
Cbfa2t3	chr8	123425598	123426098	False	True
Acsf3	chr8	123502067	123502567	False	True
Cdh15	chr8	123574455	123574955	False	False
Ankrd11	chr8	123768509	123769009	False	False
Spg7	chr8	123818165	123818665	True	True
Rpl13	chr8	123828839	123829339	True	True
Cpne7	chr8	123843863	123844363	False	False
Sult5a1	chr8	123884759	123885259	False	False
Dpep1	chr8	123912731	123913231	False	False
